time,seconds_elapsed,dBFS
1724857048795000000,44.77,-31.203765869140625
1724857048900000000,44.875,-34.14543533325195
1724857049006000000,44.981000244140624,-35.48625946044922
1724857049110000000,45.08500024414062,-37.38643264770508
1724857049215000000,45.19,-35.34138870239258
1724857049319000000,45.294,-33.51248550415039
1724857049421000000,45.396,-35.37089920043945
1724857049526000000,45.50100024414063,-30.685253143310547
1724857049631000000,45.606,-31.787784576416016
1724857049736000000,45.711,-31.01142692565918
1724857049836000000,45.811,-31.52944564819336
1724857049941000000,45.916,-32.83231735229492
1724857050043000000,46.018,-31.705154418945312
1724857050146000000,46.12099975585937,-31.44166374206543
1724857050250000000,46.22499975585937,-31.05882453918457
1724857050354000000,46.32899975585938,-28.384288787841797
1724857050459000000,46.434,-30.325443267822266
1724857050564000000,46.539,-29.52875518798828
1724857050669000000,46.644,-31.217975616455078
1724857050774000000,46.749000244140625,-30.669530868530273
1724857050879000000,46.854,-31.716808319091797
1724857050981000000,46.956,-32.22211456298828
1724857051085000000,47.06,-29.534761428833008
1724857051190000000,47.16500024414062,-31.992984771728516
1724857051295000000,47.27,-34.45735168457031
1724857051400000000,47.375,-35.131343841552734
1724857051505000000,47.48,-28.081584930419922
1724857051607000000,47.582,-30.64990234375
1724857051711000000,47.686,-32.857540130615234
1724857051816000000,47.791,-32.32332229614258
1724857051921000000,47.896,-31.892295837402344
1724857052027000000,48.002,-30.645980834960938
1724857052132000000,48.107,-32.01487350463867
1724857052236000000,48.211,-33.35872268676758
1724857052341000000,48.316,-28.406856536865234
1724857052446000000,48.42100024414062,-30.9211483001709
1724857052551000000,48.526,-31.98923683166504
1724857052656000000,48.631,-32.357486724853516
1724857052761000000,48.736,-33.22932052612305
1724857052866000000,48.84099975585937,-30.708415985107422
1724857052969000000,48.944,-31.163969039916992
1724857053073000000,49.048,-33.38514709472656
1724857053176000000,49.151,-32.434322357177734
1724857053280000000,49.255,-33.74605178833008
1724857053381000000,49.356,-31.930519104003906
1724857053486000000,49.46100024414063,-33.1439208984375
1724857053591000000,49.566,-31.394855499267578
1724857053696000000,49.671,-33.67958450317383
1724857053798000000,49.773000244140626,-30.296903610229492
1724857053902000000,49.877000244140625,-32.32369613647461
1724857054008000000,49.983,-33.61545181274414
1724857054112000000,50.087,-32.41526794433594
